1,0011168885576802; 1,7304468998650393
1,0170201281970206; 1,7205524759009472
1,0208710435547144; 1,7329413216147527
1,04077090886258; 1,7180962163754994
1,0645841368042102; 1,708208730997637
1,08837654898715; 1,7007983209039133
1,1121620225838595; 1,6942136025715686
1,1359405575943393; 1,6884545760006031
1,1597190926048189; 1,6826955494296378
1,1834976276152986; 1,6769365228586726
1,2072831012120082; 1,670351804526328
1,231061636222488; 1,6645927779553626
1,2548401712329675; 1,6588337513843974
1,2786256448296773; 1,6522490330520527
1,302404179840157; 1,6464900064810872
1,3261757762644064; 1,6415566716715013
1,349933495516196; 1,6382747203846741
1,3737050919404457; 1,6333413855750882
1,397469749778465; 1,6292337425268815
1,4212344076164845; 1,625126099478675
1,4449990654545042; 1,6210184564304684
1,4687637232925235; 1,6169108133822618
1,4925353197167732; 1,611977478572676
1,5163069161410228; 1,60704414376309
1,540064635392812; 1,6037621924762626
1,5638362318170618; 1,5988288576666767
1,5875939510688513; 1,5955469063798495
1,6113516703206405; 1,5922649550930223
1,63512326674489; 1,5873316202834364
1,6588809859966795; 1,5840496689966093
1,682645643834699; 1,5799420259484025
1,7064103016727186; 1,575834382900196
1,7301680209245078; 1,5725524316133688
1,7539326787625273; 1,5684447885651622
1,7776695822556268; 1,5676399125624731
1,801434240093646; 1,5635322695142666
1,8251780821729753; 1,5619017017501982
1,848942740010995; 1,5577940587019916
1,8726935206765543; 1,5553377991765438
1,8964443013421135; 1,5528815396510958
1,9202089591801332; 1,5487738966028892
1,9439528012594622; 1,5471433288388208
1,9677174590974817; 1,5430356857906142
1,9914613011768112; 1,5414051180265456
2,0152190204286007; 1,5381231667397184
2,0389559239216997; 1,5373182907370293
2,0627205817597196; 1,5332106476888225
2,0864505466665886; 1,533231463447513
2,110215204504608; 1,5291238203993063
2,133952107997707; 1,5283189443966172
2,1577028886632665; 1,5258626848711694
2,181460607915056; 1,5225807335843422
2,205218327166845; 1,519298782297515
2,2289691078324045; 1,516842522772067
2,252726827084194; 1,51356057148524
2,2764845463359835; 1,5102786201984126
2,300249204174003; 1,506170977150206
2,3224388029377945; 1,501236254623374
2,3477507655051215; 1,5012584580993105
2,3714807304119905; 1,5012792738580005
2,39523151107755; 1,4988230143325527
2,4189614759844194; 1,498843830091243
2,4427122566499784; 1,496387570565795
2,4664491601430774; 1,4955826945631059
2,4901930022224072; 1,4939521267990374
2,5139437828879663; 1,4914958672735896
2,5376876249672953; 1,4898652995095212
2,5614106512879347; 1,4907118070295908
2,586748980482936; 1,4875963818122855
2,6073274395241035; 1,4861281769660009
2,6326629932846126; 1,4833430284532472
2,656420712536402; 1,48006107716642
2,680178431788191; 1,4767791258795928
2,703929212453751; 1,474322866354145
2,7237041832094753; 1,4743402128197203
